centro	centro: n. centre
céptico	céptico: adj. skeptical
cerca de	cerca de: pr. by, cerca de: pr. near
cercania	cercania: n. vicinity
cereal	cereal: n. cereal
cerebral	cerebral: adj. cerebral
cérebro	cérebro: n. brain
cerimónia	cerimónia: n. ceremony
cerimônia	cerimônia: n. ceremony
certeiramente	certeiramente: adv. precisely
certeza	certeza: n. certainty
certificado	certificado: n.m. certificate
certo	certo: det. some, certo: adj.m.sg. correct, certo: adj.f.sg. correct, certo: adj.m.pl. correct, certo: adj.f.pl. correct, certo: adj. correct
cerveja	cerveja: n. beer
cesta	cesta: n. basket
cético	cético: adj. skeptical
céu	céu: n. heaven, céu: n. sky
chá	chá: n. tea
chamar	chamar: call, chamar: shout
chance	chance: n. opportunity
chanceler	chanceler: n.mf. chancellor
chão	chão: n. soil
chateado	chateado: adj. annoying
chave	chave: n.f. key, chave: n.f. nail
chefe	chefe: n.m. boss, chefe: n.f. boss, chefe: n.GD. boss, chefe: n.m. cape, chefe: n.f. cape, chefe: n.GD. cape, chefe: n.GD. chief, chefe: n.f. chief, chefe: n.m. head, chefe: n.f. head, chefe: n.GD. head
chefia	chefia: n. authority
chegada	chegada: n. arrival, chegada: n. finish
chegar	chegar: arrive, chegar: get
cheiamente	cheiamente: adv. fully
cheio	cheio: adj. full
cheirar	cheirar: smell
cheiro	cheiro: n.m. smell
cheque	cheque: n. cheque
chileno	chileno: adj. Chilean
chinês	chinês: adj. Chinese
chip	chip: n. chip
chocar	chocar: bump, chocar: crash
choque	choque: n. crash, choque: n. shock, choque: n. smash
chorar	chorar: cry, chorar: weep
chuva	chuva: n. rain
ciclo	ciclo: n. cycle
cidadania	cidadania: n. citizenship
cidadão	cidadão: n. citizen
cidade	cidade: n. city, cidade: n. town
ciência	ciência: n. science
científico	científico: adj. scientific
cientista	cientista: n.mf. scientist
cifra	cifra: n. figure
cigarro	cigarro: n. cigar, cigarro: n. cigarette
cima	cima: n.f. peak, cima: adv. on
cimeira	cimeira: n.f. peak, cimeira: n. summit
cimo	cimo: n.m. peak
cine	cine: n. cinema
cinematográfico	cinematográfico: adj. cinematographic
cinto	cinto: n. belt
circuito	circuito: n. circuit
circulação	circulação: n. circulation
circular	circular: circulate
círculo	círculo: n. circle, círculo: n. ring
circunstância	circunstância: n. circumstance
citar	citar: cite, citar: quote
ciumento	ciumento: adj. jealous
civil	civil: adj. civil
civilização	civilização: n. civilization
clã	clã: n. clan
claramente	claramente: adv. clearly, claramente: adv. distinctly
clareza	clareza: n. clarity
claridade	claridade: n. clarity
claro	claro: adj. clear, claro: adj. light
classe	classe: n. class, classe: n. classroom, classe: n. kind, classe: n. sort
clássico	clássico: adj. classical
classificação	classificação: n. classification
cláusula	cláusula: n. clause
cliente	cliente: n.mf. client, cliente: n.mf. customer
clima	clima: n. climate
climático	climático: adj. climatic
clique	clique: n. click
clube	clube: n. club
coalizão	coalizão: n. coalition
cobertura	cobertura: n.f. attic, cobertura: n. coverage, cobertura: n. covering
cobrança	cobrança: n.f. collection
cobrar	cobrar: charge, cobrar: earn
cocaína	cocaína: n. cocaine
cocktail	cocktail: n. cocktail
código	código: n. code
coelho	coelho: n. rabbit
coerência	coerência: n. coherence
coesão	coesão: n. cohesion
coincidência	coincidência: n. coincidence
coincidir	coincidir: coincide
coisa	coisa: n. thing
coitado	coitado: adj. miserable
colaboração	colaboração: n. collaboration
colaborador	colaborador: n. collaborator
cola	cola: n.f. glue
colar	colar: hit
colarinho	colarinho: n. neck
coleção	coleção: n. collection
colecção	colecção: n. collection
coleccionar	coleccionar: collect
colecionar	colecionar: collect
colectivo	colectivo: adj. collective
colega	colega: n. colleague, colega: n.mf. companion, colega: n.mf. fellow, colega: n.mf. mate, colega: n.mf. partner
colégio	colégio: n. school
coletivo	coletivo: adj. collective
colheita	colheita: n. crop, colheita: n. harvest, colheita: n. yield
colisão	colisão: n. collision
colmar	colmar: satisfy
colocação	colocação: n. placing
colocar	colocar: dispose, colocar: place, colocar: position
colombiano	colombiano: adj. Colombian
coluna	coluna: n. column
comandante	comandante: n. commander
comando	comando: n. commando, comando: n. driving
combate	combate: n. fight
combater	combater: combat
combinação	combinação: n. combination
combinar	combinar: combine
combinar com	combinar com: meet
comboio	comboio: n. train
combustível	combustível: n. fuel
com	com: pr. with
começar	começar: begin, começar: commence, começar: open, começar: start
começo	começo: n. beginning
comédia	comédia: n. comedy
comentar	comentar: comment
comentário	comentário: n. comment, comentário: n. remark
comentarista	comentarista: n. commentator
comercial	comercial: adj. commercial
comercializar	comercializar: commercialize
comerciante	comerciante: n. dealer, comerciante: n. trader
comércio	comércio: n. commerce, comércio: n. trade, comércio: n. trading
comer	comer: eat, comer: lunch
cometer	cometer: commit
com freqüência	com freqüência: adv. often
comida	comida: n.f. food, comida: n.f. lunch
comissão	comissão: n. commission
comité	comité: n. committee
comitê	comitê: n. committee
como	como: pr. as, como: pr. as a, como: pr. like, como: pr. such as, como: adv. how
comodamente	comodamente: adv. comfortably
comodidade	comodidade: n. comfort, comodidade: n. convenience
cómodo	cómodo: adj. comfortable
cômodo	cômodo: adj. comfortable
compaixão	compaixão: n. compassion, compaixão: n. sympathy
companheiro	companheiro: n. companion, companheiro: n. partner
companhia	companhia: n. company
comparação	comparação: n. comparison
comparar	comparar: compare
compartilhamento	compartilhamento: n. cast, compartilhamento: n. distribution
compartilhar	compartilhar: share
compatriota	compatriota: n. compatriot
compensar	compensar: compensate
competência	competência: n. qualification
competição	competição: n. competition, competição: n. contest
competidor	competidor: n. competitor
competir	competir: compete
competitivo	competitivo: adj. competitive
complementar	complementar: adj.mf. complementary, complementar: complement
completamente	completamente: adv. all the way, completamente: adv. completely, completamente: adv. entirely, completamente: adv. right through, completamente: adv. straight through, completamente: adv. to capacity, completamente: adv. to the ground, completamente: adv. wholly
completar	completar: complete
completo	completo: adj. complete
complexo	complexo: adj. complex
complicação	complicação: n. complication
complicar	complicar: complicate
componente	componente: n. component
compor	compor: compose
comportamento	comportamento: n. behaviour
comportar	comportar: comport
composição	composição: n. composition
compositor	compositor: n. composer
comprador	comprador: n. buyer, comprador: n. purchaser
comprar	comprar: buy
comprazer	comprazer: please
compreender	compreender: comprise
compressão	compressão: n. compression
comprometer	comprometer: engage
compromisso	compromisso: n. commitment, compromisso: n. engagement
computador	computador: n. computer
com respeito a	com respeito a: pr. as regards, com respeito a: pr. regarding
comum	comum: adj.mf. common
comunicação	comunicação: n. communication
comunicado	comunicado: n. communiqué
comunicar	comunicar: communicate
comunidade	comunidade: n. community
comunista	comunista: adj. communist
conceber	conceber: conceive
conceder	conceder: concede, conceder: grant
conceito	conceito: n. concept
conceitual	conceitual: adj. conceptual
concelho	concelho: n. municipality
concentração	concentração: n. concentration
concentrar	concentrar: mass
concepção	concepção: n. conception
conceptual	conceptual: adj. conceptual
concerto	concerto: n. concert, concerto: n. concerto
concluir	concluir: conclude
conclusão	conclusão: n. completion, conclusão: n. conclusion
conclusivamente	conclusivamente: adv. finally
concordar	concordar: agree
concorrência	concorrência: n. competition
concretamente	concretamente: adv. specifically
concreto	concreto: adj. concrete
concurso	concurso: n. contest
conde	conde: n. earl
condenação	condenação: n. conviction
condenar	condenar: condemn, condenar: convict
condição	condição: n. condition
condução	condução: n. driving
conductor	conductor: n.GD. chauffeur, conductor: n. driver
conduta	conduta: n.f. behaviour, conduta: n.f. conduct
conduto	conduto: n. pipe
conduzir	conduzir: conduct, conduzir: drive
conectar	conectar: connect
conexão	conexão: n. connection
conferência	conferência: n. conference, conferência: n. lecture
confiança	confiança: n. confidence, confiança: n. trust
confiar	confiar: entrust, confiar: rely, confiar: trust
confirmar	confirmar: confirm
confiscar	confiscar: confiscate, confiscar: seize
conflito	conflito: n. conflict
conforme	conforme: adv. in agreement, conforme: adv. of like mind
confundir	confundir: confuse
confusão	confusão: n. confusion
confuso	confuso: adj. garbled
congelar	congelar: freeze
congresso	congresso: n. congress
conhecedor	conhecedor: n. connoisseur
conhecer	conhecer: know, conhecer: meet
conhecimento	conhecimento: n. knowledge
conjuntamente	conjuntamente: adv. in conjunction, conjuntamente: adv. jointly
conjunto	conjunto: n. group, conjunto: n. set, conjunto: adj. conjoint
conquista	conquista: n. conquest
conquistar	conquistar: conquer
consagrar	consagrar: consecrate
consecutivo	consecutivo: adj. consecutive
conseguir	conseguir: achieve, conseguir: attain, conseguir: get, conseguir: get hold of, conseguir: manage, conseguir: reach
conselheiro	conselheiro: n. councillor
conselho	conselho: n. advice, conselho: n. council, conselho: n. counsel, conselho: n. tip
consenso	consenso: n. consensus
consentimento	consentimento: n. consent
consequência	consequência: n. consequence
conseqüência	conseqüência: n. consequence
consequente	consequente: adj. consistent
conseqüente	conseqüente: adj. consistent
consertar	consertar: repair
conservação	conservação: n. conservation
conservador	conservador: n. curator, conservador: adj. conservative
conservante	conservante: n. preservative
consideração	consideração: n. consideration, consideração: n. regard
considerar	considerar: consider, considerar: reckon
considerável	considerável: adj. considerable
consideravelmente	consideravelmente: adv. considerably
consignar	consignar: consign
consistir	consistir: consist
consolar	consolar: comfort
consolidar	consolidar: consolidate
consolo	consolo: n. comfort, consolo: n. consolation
consórcio	consórcio: n. consortium
conspiração	conspiração: n. conspiracy
constante	constante: adj. constant
constantemente	constantemente: adv. constantly
constar	constar: feature
constatar	constatar: ascertain
constelação	constelação: n. constellation
constitucional	constitucional: adj. constitutional
constitucionalmente	constitucionalmente: adv. constitutionally
constituição	constituição: n. constitution
constituir	constituir: constitute
construção	construção: n. building, construção: n. construction
construir	construir: build, construir: construct
construtor	construtor: n. builder, construtor: n. constructor
consulta	consulta: n. consultation, consulta: n. enquiry, consulta: n. inquiry, consulta: n. query
consultar	consultar: consult
consumar	consumar: consummate
consumidor	consumidor: n. consumer
consumir	consumir: consume
consumo	consumo: n. consumption
contabilidade	contabilidade: n. accountancy, contabilidade: n. accounting
conta	conta: n.f. account
contactar	contactar: contact
contacto	contacto: n. contact
contagem	contagem: n.f. account
contaminação	contaminação: n. pollution
contaminar	contaminar: pollute
contanto que	contanto que: cnjadv. in order that
contar	contar: count
contatar	contatar: contact
contato	contato: n. contact
contemplar	contemplar: contemplate
contemporâneo	contemporâneo: adj. contemporary
contenda	contenda: n. contention
contentar	contentar: content
contente	contente: adj.mf. happy
conter	conter: contain
contestar	contestar: answer
conteúdo	conteúdo: n. content
contexto	contexto: n. context
continental	continental: adj. continental
continente	continente: n. continent
contingente	contingente: n. contingent
continuação	continuação: n. continuation
continuamente	continuamente: adv. continually, continuamente: adv. continuously, continuamente: adv. every now and again, continuamente: adv. week in week out
continuar	continuar: continue, continuar: go on, continuar: keep, continuar: keep on
continuidade	continuidade: n. continuity
contínuo	contínuo: adj. continuous
conto	conto: n. tale
contra	contra: pr. against
contradição	contradição: n. contradiction
contradizer	contradizer: contradict
contrair	contrair: contract
contrário	contrário: adj. contrary
contrastar	contrastar: contrast
contratar	contratar: hire, contratar: hire out
contrato	contrato: n. agreement, contrato: n. contract
contribuição	contribuição: n. contribution
contribuinte	contribuinte: n. taxpayer
contribuir	contribuir: contribute
contributo	contributo: n.m. contribution
controlar	controlar: control, controlar: monitor
controle	controle: n. check, controle: n. control, controle: n. hold, controle: n. monitoring, controle: n. regulation
contudo	contudo: cnjcoo. but
convenção	convenção: n. convention
convencer	convencer: convince
conveniente	conveniente: adj. convenient
convênio	convênio: n. convention
convento	convento: n. convent
conversação	conversação: n. conversation
converter	converter: convert
convir	convir: suit
convite	convite: n.m. invitation
convocação	convocação: n. announcement
convocar	convocar: set up, convocar: summon
cooperação	cooperação: n. cooperation
coordenação	coordenação: n. coordination
coordenador	coordenador: n. coordinator
coordenar	coordenar: coordinate
copa	copa: n. cup, copa: n. glass
cópia	cópia: n. copy
copyright	copyright: n. copyright
coração	coração: n. choir, coração: n. chorus, coração: n. heart
coragem	coragem: n.f. prowess
coral	coral: n. coral, coral: adj. choral
cor	cor: n.m. chorus, cor: n.f. colour, cor: n.m. heart
cordeiro	cordeiro: n.m. lamb
cordial	cordial: adj. cordial
coreano	coreano: n. Korean, coreano: adj. Korean
coroa	coroa: n. crown
coroar	coroar: top
coro	coro: n. chorus, coro: n. heart
coronel	coronel: n. colonel
corpo	corpo: n. body, corpo: n. corps
correção	correção: n. correction
correcção	correcção: n. correction
correctamente	correctamente: adv. correctly, correctamente: adv. just right, correctamente: adv. properly, correctamente: adv. rightly
correcto	correcto: adj.m.sg. correct, correcto: adj.f.sg. correct, correcto: adj.m.pl. correct, correcto: adj.f.pl. correct, correcto: adj.GD.pl. correct, correcto: adj. correct, correcto: adj. right
corredor	corredor: n. runner
correio	correio: n. mail, correio: n. post
corrente	corrente: n. chain, corrente: n.f. current, corrente: n.f. stream, corrente: n. string
correr	correr: race, correr: run
correspondência	correspondência: n. correspondence
correspondente	correspondente: adj. corresponding
corresponder	corresponder: correspond
corretamente	corretamente: adv. properly
correto	correto: adj.m.sg. correct, correto: adj.f.sg. correct, correto: adj.m.pl. correct, correto: adj.f.pl. correct, correto: adj. correct
corrida	corrida: n. career
corrigir	corrigir: correct
corrupção	corrupção: n. corruption
cortar	cortar: cut
corte	corte: n.m. cut, corte: n.m. slice
costa	costa: n.f.sg. coast
costas	costas: n.f.pl. back
costumar	costumar: accustom
costume	costume: n.m. custom, costume: n.m. habit
costura	costura: n. sewing
cota	cota: n. height
cotidiano	cotidiano: adj. daily
couro	couro: n. scalp
covarde	covarde: adj.mf. cowardly
cravar	cravar: pin
cravo	cravo: n.m. key, cravo: n.m. nail
credibilidade	credibilidade: n. credibility
